date	status	zdf_url	returned_date	title
04.06.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-4-juni-2024-100	20240604	Markus Lanz vom 4. Juni 2024
05.06.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-5-juni-2024-100	20240605	Markus Lanz vom 5. Juni 2024
06.06.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-6-juni-2024-100	20240606	Markus Lanz vom 6. Juni 2024
27.08.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-27-august-2024-100	20240827	Markus Lanz vom 27. August 2024
03.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-3-september-2024-100	20240903	Markus Lanz vom 3. September 2024
10.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-10-september-2024-100	20240910	Markus Lanz vom 10. September 2024
11.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-11-september-2024-100	20240911	Markus Lanz vom 11. September 2024
17.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-17-september-2024-100	20240917	Markus Lanz vom 17. September 2024
19.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-19-september-2024-102	20240919	Markus Lanz vom 19. September 2024
25.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-25-september-2024-100	20240925	Markus Lanz vom 25. September 2024
26.09.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-26-september-2024-100	20240926	Markus Lanz vom 26. September 2024
01.10.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-1-oktober-2024-100	20241001	Markus Lanz vom 1. Oktober 2024
08.10.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-8-oktober-2024-100	20241008	Markus Lanz vom 8. Oktober 2024
10.10.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-10-oktober-2024-100	20241010	Markus Lanz vom 10. Oktober 2024
16.10.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-16-oktober-2024-100	20241016	Markus Lanz vom 16. Oktober 2024
17.10.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-17-oktober-2024-100	20241017	Markus Lanz vom 17. Oktober 2024
31.10.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-31-oktober-2024-100	20241031	Markus Lanz vom 31. Oktober 2024
05.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-5-november-2024-100	20241105	Markus Lanz vom 5. November 2024
07.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-7-november-2024-102	20241107	Markus Lanz vom 7. November 2024
12.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-12-november-2024-100	20241112	Markus Lanz vom 12. November 2024
13.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-13-november-2024-100	20241113	Markus Lanz vom 13. November 2024
19.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-19-november-2024-100	20241119	Markus Lanz vom 19. November 2024
20.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-20-november-2024-100	20241120	Markus Lanz vom 20. November 2024
21.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-21-november-2024-100	20241121	Markus Lanz vom 21. November 2024
26.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-26-november-2024-100	20241126	Markus Lanz vom 26. November 2024
27.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-27-november-2024-100	20241127	Markus Lanz vom 27. November 2024
28.11.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-28-november-2024-102	20241128	Markus Lanz vom 28. November 2024
05.12.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-5-dezember-2024-100	20241205	Markus Lanz vom 5. Dezember 2024
10.12.2024	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-10-dezember-2024-100	20241210	Markus Lanz vom 10. Dezember 2024
08.01.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-8-januar-2025-100	20250108	Markus Lanz vom 8. Januar 2025
15.01.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-15-januar-2025-100	20250115	Markus Lanz vom 15. Januar 2025
21.01.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-21-januar-2025-100	20250121	Markus Lanz vom 21. Januar 2025
22.01.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-22-januar-2025-100	20250122	Markus Lanz vom 22. Januar 2025
29.01.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-29-januar-2025-100	20250129	Markus Lanz vom 29. Januar 2025
05.02.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-5-februar-2025-100	20250205	Markus Lanz vom 5. Februar 2025
06.02.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-6-februar-2025-100	20250206	Markus Lanz vom 6. Februar 2025
11.02.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-11-februar-2025-100	20250211	Markus Lanz vom 11. Februar 2025
25.02.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-25-februar-2025-100	20250225	Markus Lanz vom 25. Februar 2025
26.02.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-26-februar-2025-100	20250226	Markus Lanz vom 26. Februar 2025
27.02.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-27-februar-2025-100	20250227	Markus Lanz vom 27. Februar 2025
04.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-4-maerz-2025-100	20250304	Markus Lanz vom 4. März 2025
06.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-6-maerz-2025-102	20250306	Markus Lanz vom 6. März 2025
11.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-11-maerz-2025-100	20250311	Markus Lanz vom 11. März 2025
12.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-12-maerz-2025-100	20250312	Markus Lanz vom 12. März 2025
13.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-13-maerz-2025-102	20250313	Markus Lanz vom 13. März 2025
25.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-25-maerz-2025-100	20250325	Markus Lanz vom 25. März 2025
26.03.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-26-maerz-2025-100	20250326	Markus Lanz vom 26. März 2025
01.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-1-april-2025-100	20250401	Markus Lanz vom 1. April 2025
03.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-3-april-2025-100	20250403	Markus Lanz vom 3. April 2025
08.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-8-april-2025-100	20250408	Markus Lanz vom 8. April 2025
09.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-9-april-2025-100	20250409	Markus Lanz vom 9. April 2025
10.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-10-april-2025-102	20250410	Markus Lanz vom 10. April 2025
16.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-16-april-2025-100	20250416	Markus Lanz vom 16. April 2025
23.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-23-april-2025-100	20250423	Markus Lanz vom 23. April 2025
29.04.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-29-april-2025-100	20250429	Markus Lanz vom 29. April 2025
01.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-1-mai-2025-100	20250501	Markus Lanz vom 1. Mai 2025
06.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-6-mai-2025-100	20250506	Markus Lanz vom 6. Mai 2025
07.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-7-mai-2025-100	20250507	Markus Lanz vom 7. Mai 2025
13.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-13-mai-2025-100	20250513	Markus Lanz vom 13. Mai 2025
14.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-14-mai-2025-100	20250514	Markus Lanz vom 14. Mai 2025
15.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-15-mai-2025-100	20250515	Markus Lanz vom 15. Mai 2025
20.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-20-mai-2025-100	20250520	Markus Lanz vom 20. Mai 2025
21.05.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-21-mai-2025-100	20250521	Markus Lanz vom 21. Mai 2025
04.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-4-juni-2025-100	20250604	Markus Lanz vom 4. Juni 2025
05.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-5-juni-2025-100	20250605	Markus Lanz vom 5. Juni 2025
12.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-12-juni-2025-100	20250612	Markus Lanz vom 12. Juni 2025
17.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-17-juni-2025-100	20250617	Markus Lanz vom 17. Juni 2025
18.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-18-juni-2025-100	20250618	Markus Lanz vom 18. Juni 2025
19.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-19-juni-2025-100	20250619	Markus Lanz vom 19. Juni 2025
24.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-24-juni-2025-100	20250624	Markus Lanz vom 24. Juni 2025
25.06.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-25-juni-2025-100	20250625	Markus Lanz vom 25. Juni 2025
01.07.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-1-juli-2025-100	20250701	Markus Lanz vom 1. Juli 2025
02.07.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-2-juli-2025-100	20250702	Markus Lanz vom 2. Juli 2025
03.07.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-3-juli-2025-100	20250703	Markus Lanz vom 3. Juli 2025
16.07.2025	OK	https://www.zdf.de/video/talk/markus-lanz-114/markus-lanz-vom-16-juli-2025-100	20250716	Markus Lanz vom 16. Juli 2025
